312
472
438
272
514
108
577
433
516
720
503
123
6
5
386
461
518
206
996
443
528
907
780
843
178
452
73
162
921
372
168
233
504
983
79
738
376
397
63
477
509
930
938
574
724
176
10
802
602
221
925
505
182
684
909
962
10
391
950
889
489
804
654
867
847
457
954
815
534
809
348
33
278
837
996
860
700
325
803
162
729
684
406
663
178
551
343
892
536
202
697
432
863
507
744
774
383
78
712
826
153
2
345
629
366
444
69
485
626
592
565
428
705
785
409
527
109
887
721
475
914
113
79
349
325
680
626
392
491
865
844
247
436
869
694
340
895
242
448
339
491
565
118
962
94
204
363
695
275
818
831
828
961
544
153
612
219
601
465
317
134
920
716
762
175
530
822
158
808
776
814
984
393
163
207
191
361
764
902
705
635
715
597
766
286
876
665
69
825
240
583
786
323
133
910
304
169
557
32
489
773
12
874
971
43
856
246
680
848
633
297
430
554
9
254
557
882
426
596
613
859
975
912
687
791
79
980
195
477
319
64
799
463
60
503
808
42
502
47
273
736
763
739
458
782
951
297
214
937
202
928
720
957
11
180
942
377
55
226
683
560
246
80
814
397
856
342
755
383
943
731
779
77
718
682
381
522
193
25
647
129
314
856
482
776
983
451
705
265
349
992
335
619
746
166
830
152
452
764
984
145
365
